album,end_date,music,rank,singer,start_date,week_num,year
Counting Stars,2022.08.20,Counting Stars (Feat. Beenzino),6,BE`O (비오),2022.08.14,34,2022
WSG워너비 1집,2022.08.13,그때 그 순간 그대로 (그그그),1,WSG워너비 (가야G),2022.08.07,33,2022
나의 X에게,2022.08.06,나의 X에게,10,경서,2022.07.31,32,2022
NewJeans 1st EP `New Jeans`,2022.08.20,Hype boy,7,NewJeans,2022.08.14,34,2022
NewJeans 1st EP `New Jeans`,2022.08.13,Attention,2,NewJeans,2022.08.07,33,2022
싸다9,2022.08.06,That That (prod. & feat. SUGA of BTS),11,싸이 (Psy),2022.07.31,32,2022
정이라고 하자,2022.08.20,정이라고 하자 (Feat. 10CM),8,BIG Naughty (서동현),2022.08.14,34,2022
WSG워너비 1집,2022.08.13,보고싶었어,3,WSG워너비 (4FIRE),2022.08.07,33,2022
IM HERO,2022.08.06,다시 만날 수 있을까,12,임영웅,2022.07.31,32,2022
IM HERO,2022.08.20,우리들의 블루스,9,임영웅,2022.08.14,34,2022
LOVE DIVE,2022.08.13,LOVE DIVE,4,IVE (아이브),2022.08.07,33,2022
다정히 내 이름을 부르면 (경서예지 x 전건호),2022.08.06,다정히 내 이름을 부르면,13,"경서예지, 전건호",2022.07.31,32,2022
Can`t Control Myself,2022.08.20,Can`t Control Myself,10,태연 (TAEYEON),2022.08.14,34,2022
ELEVEN,2022.08.13,ELEVEN,5,IVE (아이브),2022.08.07,33,2022
조각집,2022.08.06,겨울잠,14,아이유 (IU),2022.07.31,32,2022
눈이 오잖아,2022.08.20,눈이 오잖아 (Feat.헤이즈),11,이무진,2022.08.14,34,2022
신사와 아가씨 OST Part.2,2022.08.13,사랑은 늘 도망가,6,임영웅,2022.08.07,33,2022
Can`t Control Myself,2022.08.06,Can`t Control Myself,15,태연 (TAEYEON),2022.07.31,32,2022
조영수 리메이크 프로젝트 Part.2,2022.08.20,언제나 사랑해,12,케이시 (Kassy),2022.08.14,34,2022
호랑수월가,2022.08.13,호랑수월가,7,탑현,2022.08.07,33,2022
Stay,2022.08.06,Stay,16,"The Kid LAROI, Justin Bieber",2022.07.31,32,2022
다정히 내 이름을 부르면 (경서예지 x 전건호),2022.08.20,다정히 내 이름을 부르면,13,"경서예지, 전건호",2022.08.14,34,2022
쇼미더머니 10 Episode 3,2022.08.13,리무진 (Feat. MINO) (Prod. GRAY),8,BE`O (비오),2022.08.07,33,2022
Dreams Come True - SM STATION,2022.08.06,Dreams Come True,17,aespa,2022.07.31,32,2022
다정히 내 이름을 부르면 (경서예지 x 전건호),2022.08.20,다정히 내 이름을 부르면,14,"경서예지, 전건호",2022.08.14,34,2022
abcdefu,2022.08.13,abcdefu,9,GAYLE,2022.08.07,33,2022
INVU - The 3rd Album,2022.03.05,INVU,1,태연 (TAEYEON),2022.02.27,10,2022
신호등,2022.08.06,신호등,18,이무진,2022.07.31,32,2022
호랑수월가,2022.08.20,호랑수월가,15,탑현,2022.08.14,34,2022
Step Back,2022.08.13,Step Back,10,GOT the beat,2022.08.07,33,2022
취중고백,2022.03.05,취중고백,2,김민석,2022.02.27,10,2022
"너, 너 (N번째 연애 X 휘인 (Whee In)) OST",2022.08.06,"너, 너 (N번째 연애 X 휘인 (Whee In))",19,휘인 (Whee In),2022.07.31,32,2022
눈이 오잖아,2022.08.20,눈이 오잖아 (Feat.헤이즈),16,이무진,2022.08.14,34,2022
YOUNG-LUV.COM,2022.08.13,RUN2U,11,STAYC(스테이씨),2022.08.07,33,2022
듣고 싶을까,2022.03.05,듣고 싶을까,3,MSG워너비(M.O.M),2022.02.27,10,2022
Counting Stars,2022.08.06,Counting Stars (Feat. Beenzino),20,BE`O (비오),2022.07.31,32,2022
Stay,2022.08.20,Stay,17,"The Kid LAROI, Justin Bieber",2022.08.14,34,2022
쇼미더머니 10 Episode 3,2022.08.13,리무진 (Feat. MINO) (Prod. GRAY),12,BE`O (비오),2022.08.07,33,2022
조영수 리메이크 프로젝트 Part.2,2022.03.05,언제나 사랑해,4,케이시 (Kassy),2022.02.27,10,2022
INVU - The 3rd Album,2022.03.12,INVU,1,태연 (TAEYEON),2022.03.06,11,2022
Next Level,2022.08.06,Next Level,21,aespa,2022.07.31,32,2022
호랑수월가,2022.08.20,호랑수월가,18,탑현,2022.08.14,34,2022
"너, 너 (N번째 연애 X 휘인 (Whee In)) OST",2022.08.13,"너, 너 (N번째 연애 X 휘인 (Whee In))",13,휘인 (Whee In),2022.08.07,33,2022
abcdefu,2022.03.05,abcdefu,5,GAYLE,2022.02.27,10,2022
듣고 싶을까,2022.03.12,듣고 싶을까,2,MSG워너비(M.O.M),2022.03.06,11,2022
GANADARA,2022.03.19,GANADARA (Feat. 아이유),1,박재범,2022.03.13,12,2022
눈이 오잖아,2022.08.06,눈이 오잖아 (Feat.헤이즈),22,이무진,2022.07.31,32,2022
"너, 너 (N번째 연애 X 휘인 (Whee In)) OST",2022.08.20,"너, 너 (N번째 연애 X 휘인 (Whee In))",19,휘인 (Whee In),2022.08.14,34,2022
신호등,2022.08.13,신호등,14,이무진,2022.08.07,33,2022
사랑인가 봐 (사내맞선 OST 스페셜 트랙),2022.03.05,사랑인가 봐,6,멜로망스(Melomance),2022.02.27,10,2022
INVU - The 3rd Album,2022.03.12,INVU,3,태연 (TAEYEON),2022.03.06,11,2022
I NEVER DIE,2022.03.19,TOMBOY,2,(여자)아이들,2022.03.13,12,2022
I NEVER DIE,2022.03.26,TOMBOY,1,(여자)아이들,2022.03.20,13,2022
쇼미더머니 10 Episode 3,2022.08.06,리무진 (Feat. MINO) (Prod. GRAY),23,BE`O (비오),2022.07.31,32,2022
Step Back,2022.08.20,Step Back,20,GOT the beat,2022.08.14,34,2022
쇼미더머니 10 Episode 2,2022.08.13,"회전목마 (Feat. Zion.T, 원슈타인) (Prod. Slom)",15,sokodomo,2022.08.07,33,2022
사랑인가 봐 (사내맞선 OST 스페셜 트랙),2022.03.05,사랑인가 봐,7,멜로망스(Melomance),2022.02.27,10,2022
INVU - The 3rd Album,2022.03.12,INVU,4,태연 (TAEYEON),2022.03.06,11,2022
`The ReVe Festival 2022 - Feel My Rhythm`,2022.03.19,Feel My Rhythm,3,레드벨벳(Red Velvet),2022.03.13,12,2022
GANADARA,2022.03.26,GANADARA (Feat. 아이유),2,박재범,2022.03.20,13,2022
strawberry moon,2022.08.06,strawberry moon,24,아이유 (IU),2022.07.31,32,2022
Stay,2022.08.20,Stay,21,"The Kid LAROI, Justin Bieber",2022.08.14,34,2022
스물다섯 스물하나 OST Part 4,2022.08.13,존재만으로,16,원슈타인 (Wonstein),2022.08.07,33,2022
YOUNG-LUV.COM,2022.03.05,RUN2U,8,STAYC(스테이씨),2022.02.27,10,2022
듣고 싶을까,2022.03.12,듣고 싶을까,5,MSG워너비(M.O.M),2022.03.06,11,2022
INVU - The 3rd Album,2022.03.19,INVU,4,태연 (TAEYEON),2022.03.13,12,2022
`The ReVe Festival 2022 - Feel My Rhythm`,2022.03.26,Feel My Rhythm,3,레드벨벳(Red Velvet),2022.03.20,13,2022
I NEVER DIE,2022.04.02,TOMBOY,1,(여자)아이들,2022.03.27,14,2022
Next Level,2022.08.06,Next Level,25,aespa,2022.07.31,32,2022
abcdefu,2022.08.20,abcdefu,22,GAYLE,2022.08.14,34,2022
스물다섯 스물하나 OST Part 4,2022.08.13,존재만으로,17,원슈타인 (Wonstein),2022.08.07,33,2022
신사와 아가씨 OST Part.2,2022.03.05,사랑은 늘 도망가,9,임영웅,2022.02.27,10,2022
INVU - The 3rd Album,2022.03.12,INVU,6,태연 (TAEYEON),2022.03.06,11,2022
사랑인가 봐 (사내맞선 OST 스페셜 트랙),2022.03.19,사랑인가 봐,5,멜로망스(Melomance),2022.03.13,12,2022
`The ReVe Festival 2022 - Feel My Rhythm`,2022.03.26,Feel My Rhythm,4,레드벨벳(Red Velvet),2022.03.20,13,2022
봄여름가을겨울 (Still Life),2022.04.09,봄여름가을겨울 (Still Life),1,BIGBANG (빅뱅),2022.04.03,15,2022
I NEVER DIE,2022.04.02,TOMBOY,2,(여자)아이들,2022.03.27,14,2022
쇼미더머니 10 Episode 3,2022.08.06,리무진 (Feat. MINO) (Prod. GRAY),26,BE`O (비오),2022.07.31,32,2022
strawberry moon,2022.08.20,strawberry moon,23,아이유 (IU),2022.08.14,34,2022
조영수 리메이크 프로젝트 Part.2,2022.08.13,언제나 사랑해,18,케이시 (Kassy),2022.08.07,33,2022
신사와 아가씨 OST Part.2,2022.03.05,사랑은 늘 도망가,10,임영웅,2022.02.27,10,2022
취중고백,2022.03.12,취중고백,7,김민석,2022.03.06,11,2022
INVU - The 3rd Album,2022.03.19,INVU,6,태연 (TAEYEON),2022.03.13,12,2022
사랑인가 봐 (사내맞선 OST 스페셜 트랙),2022.03.26,사랑인가 봐,5,멜로망스(Melomance),2022.03.20,13,2022
I NEVER DIE,2022.04.09,TOMBOY,2,(여자)아이들,2022.04.03,15,2022
`The ReVe Festival 2022 - Feel My Rhythm`,2022.04.02,Feel My Rhythm,3,레드벨벳(Red Velvet),2022.03.27,14,2022
Real Love,2022.08.06,Real Love,27,오마이걸 (OH MY GIRL),2022.07.31,32,2022
Step Back,2022.08.20,Step Back,24,GOT the beat,2022.08.14,34,2022
조각집,2022.08.13,드라마,19,아이유 (IU),2022.08.07,33,2022
YOUNG-LUV.COM,2022.03.05,RUN2U,11,STAYC(스테이씨),2022.02.27,10,2022
듣고 싶을까,2022.03.12,듣고 싶을까,8,MSG워너비(M.O.M),2022.03.06,11,2022
취중고백,2022.03.19,취중고백,7,김민석,2022.03.13,12,2022
INVU - The 3rd Album,2022.03.26,INVU,6,태연 (TAEYEON),2022.03.20,13,2022
`The ReVe Festival 2022 - Feel My Rhythm`,2022.04.09,Feel My Rhythm,3,레드벨벳(Red Velvet),2022.04.03,15,2022
GANADARA,2022.04.02,GANADARA (Feat. 아이유),4,박재범,2022.03.27,14,2022
I NEVER DIE,2022.08.06,MY BAG,28,(여자)아이들,2022.07.31,32,2022
Next Level,2022.08.20,Next Level,25,aespa,2022.08.14,34,2022
Stay,2022.08.13,Stay,20,"The Kid LAROI, Justin Bieber",2022.08.07,33,2022
Glitch Mode - The 2nd Album,2022.03.05,버퍼링 (Glitch Mode),12,NCT DREAM,2022.02.27,10,2022
LOVE DIVE,2022.03.12,LOVE DIVE,9,IVE (아이브),2022.03.06,11,2022
듣고 싶을까,2022.03.19,듣고 싶을까,8,MSG워너비(M.O.M),2022.03.13,12,2022
취중고백,2022.03.26,취중고백,7,김민석,2022.03.20,13,2022
GANADARA,2022.04.09,GANADARA (Feat. 아이유),4,박재범,2022.04.03,15,2022
봄여름가을겨울 (Still Life),2022.04.16,봄여름가을겨울 (Still Life),1,BIGBANG (빅뱅),2022.04.10,16,2022
사랑인가 봐 (사내맞선 OST 스페셜 트랙),2022.04.02,사랑인가 봐,5,멜로망스(Melomance),2022.03.27,14,2022
Weekend,2022.08.06,Weekend,29,태연 (TAEYEON),2022.07.31,32,2022
Step Back,2022.08.20,Step Back,26,GOT the beat,2022.08.14,34,2022
스물다섯 스물하나 OST Part 4,2022.08.13,존재만으로,21,원슈타인 (Wonstein),2022.08.07,33,2022
SMiLEY,2022.03.05,SMILEY (Feat. BIBI),13,YENA(최예나),2022.02.27,10,2022
신사와 아가씨 OST Part.2,2022.03.12,사랑은 늘 도망가,10,임영웅,2022.03.06,11,2022
듣고 싶을까,2022.03.19,듣고 싶을까,9,MSG워너비(M.O.M),2022.03.13,12,2022
INVU - The 3rd Album,2022.03.26,INVU,8,태연 (TAEYEON),2022.03.20,13,2022
사랑인가 봐 (사내맞선 OST 스페셜 트랙),2022.04.09,사랑인가 봐,5,멜로망스(Melomance),2022.04.03,15,2022
I NEVER DIE,2022.04.16,TOMBOY,2,(여자)아이들,2022.04.10,16,2022
GANADARA,2022.04.02,GANADARA (Feat. 아이유),6,박재범,2022.03.27,14,2022
IM HERO,2022.04.23,우리들의 블루스,1,임영웅,2022.04.17,17,2022
너를 생각해,2022.08.06,너를 생각해,30,주시크 (Joosiq),2022.07.31,32,2022
쇼미더머니 10 Episode 3,2022.08.20,리무진 (Feat. MINO) (Prod. GRAY),27,BE`O (비오),2022.08.14,34,2022
Real Love,2022.08.13,Real Love,22,오마이걸 (OH MY GIRL),2022.08.07,33,2022
다정히 내 이름을 부르면 (경서예지 x 전건호),2022.03.05,다정히 내 이름을 부르면,14,"경서예지, 전건호",2022.02.27,10,2022
듣고 싶을까,2022.03.12,듣고 싶을까,11,MSG워너비(M.O.M),2022.03.06,11,2022
LOVE me,2022.03.19,LOVE me,10,BE`O (비오),2022.03.13,12,2022
INVU - The 3rd Album,2022.03.26,INVU,9,태연 (TAEYEON),2022.03.20,13,2022
사랑인가 봐 (사내맞선 OST 스페셜 트랙),2022.04.09,사랑인가 봐,6,멜로망스(Melomance),2022.04.03,15,2022
LOVE DIVE,2022.04.16,LOVE DIVE,3,IVE (아이브),2022.04.10,16,2022
GANADARA,2022.04.02,GANADARA (Feat. 아이유),7,박재범,2022.03.27,14,2022
봄여름가을겨울 (Still Life),2022.04.23,봄여름가을겨울 (Still Life),2,BIGBANG (빅뱅),2022.04.17,17,2022
봄여름가을겨울 (Still Life),2022.04.30,봄여름가을겨울 (Still Life),1,BIGBANG (빅뱅),2022.04.24,18,2022
너를 생각해,2022.08.06,너를 생각해,31,주시크 (Joosiq),2022.07.31,32,2022
Next Level,2022.08.20,Next Level,28,aespa,2022.08.14,34,2022
조각집,2022.08.13,드라마,23,아이유 (IU),2022.08.07,33,2022
신호등,2022.03.05,신호등,15,이무진,2022.02.27,10,2022
듣고 싶을까,2022.03.12,듣고 싶을까,12,MSG워너비(M.O.M),2022.03.06,11,2022
신사와 아가씨 OST Part.2,2022.03.19,사랑은 늘 도망가,11,임영웅,2022.03.13,12,2022
INVU - The 3rd Album,2022.03.26,INVU,10,태연 (TAEYEON),2022.03.20,13,2022
GANADARA,2022.04.09,GANADARA (Feat. 아이유),7,박재범,2022.04.03,15,2022
사랑인가 봐 (사내맞선 OST 스페셜 트랙),2022.04.16,사랑인가 봐,4,멜로망스(Melomance),2022.04.10,16,2022
취중고백,2022.04.02,취중고백,8,김민석,2022.03.27,14,2022
I NEVER DIE,2022.04.23,TOMBOY,3,(여자)아이들,2022.04.17,17,2022
LOVE DIVE,2022.04.30,LOVE DIVE,2,IVE (아이브),2022.04.24,18,2022
스물다섯 스물하나 OST Part 4,2022.08.06,존재만으로,32,원슈타인 (Wonstein),2022.07.31,32,2022
strawberry moon,2022.08.20,strawberry moon,29,아이유 (IU),2022.08.14,34,2022
I NEVER DIE,2022.08.13,MY BAG,24,(여자)아이들,2022.08.07,33,2022
다정히 내 이름을 부르면 (경서예지 x 전건호),2022.03.05,다정히 내 이름을 부르면,16,"경서예지, 전건호",2022.02.27,10,2022
우리들의 블루스 OST Part 4,2022.03.12,With you,13,"지민, 하성운",2022.03.06,11,2022
듣고 싶을까,2022.03.19,듣고 싶을까,12,MSG워너비(M.O.M),2022.03.13,12,2022
신사와 아가씨 OST Part.2,2022.03.26,사랑은 늘 도망가,11,임영웅,2022.03.20,13,2022
취중고백,2022.04.09,취중고백,8,김민석,2022.04.03,15,2022
`The ReVe Festival 2022 - Feel My Rhythm`,2022.04.16,Feel My Rhythm,5,레드벨벳(Red Velvet),2022.04.10,16,2022
LOVE me,2022.04.02,LOVE me,9,BE`O (비오),2022.03.27,14,2022
사랑인가 봐 (사내맞선 OST 스페셜 트랙),2022.04.23,사랑인가 봐,4,멜로망스(Melomance),2022.04.17,17,2022
I NEVER DIE,2022.04.30,TOMBOY,3,(여자)아이들,2022.04.24,18,2022
IM HERO,2022.05.07,다시 만날 수 있을까,1,임영웅,2022.05.01,19,2022
Seoul,2022.08.06,Seoul,33,볼빨간사춘기,2022.07.31,32,2022
다정히 내 이름을 부르면 (경서예지 x 전건호),2022.08.20,다정히 내 이름을 부르면,30,"경서예지, 전건호",2022.08.14,34,2022
IM HERO,2022.08.13,사랑역,25,임영웅,2022.08.07,33,2022
정이라고 하자,2022.03.05,정이라고 하자 (Feat. 10CM),17,BIG Naughty (서동현),2022.02.27,10,2022
INVU - The 3rd Album,2022.03.12,INVU,14,태연 (TAEYEON),2022.03.06,11,2022
신사와 아가씨 OST Part.2,2022.03.19,사랑은 늘 도망가,13,임영웅,2022.03.13,12,2022
IM HERO,2022.03.26,무지개,12,임영웅,2022.03.20,13,2022
GANADARA,2022.04.09,GANADARA (Feat. 아이유),9,박재범,2022.04.03,15,2022
사랑인가 봐 (사내맞선 OST 스페셜 트랙),2022.04.16,사랑인가 봐,6,멜로망스(Melomance),2022.04.10,16,2022
LOVE me,2022.04.02,LOVE me,10,BE`O (비오),2022.03.27,14,2022
I NEVER DIE,2022.04.23,TOMBOY,5,(여자)아이들,2022.04.17,17,2022
LOVE DIVE,2022.04.30,LOVE DIVE,4,IVE (아이브),2022.04.24,18,2022
봄여름가을겨울 (Still Life),2022.05.07,봄여름가을겨울 (Still Life),2,BIGBANG (빅뱅),2022.05.01,19,2022
싸다9,2022.05.14,That That (prod. & feat. SUGA of BTS),1,싸이 (Psy),2022.05.08,20,2022
Weekend,2022.08.06,Weekend,34,태연 (TAEYEON),2022.07.31,32,2022
Next Level,2022.08.20,Next Level,31,aespa,2022.08.14,34,2022
Seoul,2022.08.13,Seoul,26,볼빨간사춘기,2022.08.07,33,2022
듣고 싶을까,2022.03.05,듣고 싶을까,18,MSG워너비(M.O.M),2022.02.27,10,2022
INVU - The 3rd Album,2022.03.12,INVU,15,태연 (TAEYEON),2022.03.06,11,2022
나의 X에게,2022.03.19,나의 X에게,14,경서,2022.03.13,12,2022
신사와 아가씨 OST Part.2,2022.03.26,사랑은 늘 도망가,13,임영웅,2022.03.20,13,2022
정이라고 하자,2022.04.09,정이라고 하자 (Feat. 10CM),10,BIG Naughty (서동현),2022.04.03,15,2022
`The ReVe Festival 2022 - Feel My Rhythm`,2022.04.16,Feel My Rhythm,7,레드벨벳(Red Velvet),2022.04.10,16,2022
취중고백,2022.04.02,취중고백,11,김민석,2022.03.27,14,2022
사랑인가 봐 (사내맞선 OST 스페셜 트랙),2022.04.23,사랑인가 봐,6,멜로망스(Melomance),2022.04.17,17,2022
I NEVER DIE,2022.04.30,TOMBOY,5,(여자)아이들,2022.04.24,18,2022
IM HERO,2022.05.07,다시 만날 수 있을까,3,임영웅,2022.05.01,19,2022
봄여름가을겨울 (Still Life),2022.05.14,봄여름가을겨울 (Still Life),2,BIGBANG (빅뱅),2022.05.08,20,2022
strawberry moon,2022.08.06,strawberry moon,35,아이유 (IU),2022.07.31,32,2022
너를 생각해,2022.08.20,너를 생각해,32,주시크 (Joosiq),2022.08.14,34,2022
That`s Hilarious,2022.08.13,That`s Hilarious,27,Charlie Puth,2022.08.07,33,2022
ELEVEN,2022.03.05,ELEVEN,19,IVE (아이브),2022.02.27,10,2022
IM HERO,2022.03.12,우리들의 블루스,16,임영웅,2022.03.06,11,2022
INVU - The 3rd Album,2022.03.19,INVU,15,태연 (TAEYEON),2022.03.13,12,2022
나의 X에게,2022.03.26,나의 X에게,14,경서,2022.03.20,13,2022
취중고백,2022.04.09,취중고백,11,김민석,2022.04.03,15,2022
LOVE me,2022.04.16,LOVE me,8,BE`O (비오),2022.04.10,16,2022
ZOOM,2022.04.02,ZOOM,12,제시(Jessi),2022.03.27,14,2022
`The ReVe Festival 2022 - Feel My Rhythm`,2022.04.23,Feel My Rhythm,7,레드벨벳(Red Velvet),2022.04.17,17,2022
사랑인가 봐 (사내맞선 OST 스페셜 트랙),2022.04.30,사랑인가 봐,6,멜로망스(Melomance),2022.04.24,18,2022
LOVE DIVE,2022.05.07,LOVE DIVE,4,IVE (아이브),2022.05.01,19,2022
IM HERO,2022.05.14,다시 만날 수 있을까,3,임영웅,2022.05.08,20,2022
쇼미더머니 10 Episode 3,2022.08.06,리무진 (Feat. MINO) (Prod. GRAY),36,BE`O (비오),2022.07.31,32,2022
조영수 리메이크 프로젝트 Part.2,2022.08.20,언제나 사랑해,33,케이시 (Kassy),2022.08.14,34,2022
쇼미더머니 10 Episode 2,2022.08.13,"회전목마 (Feat. Zion.T, 원슈타인) (Prod. Slom)",28,sokodomo,2022.08.07,33,2022
다정히 내 이름을 부르면 (경서예지 x 전건호),2022.03.05,다정히 내 이름을 부르면,20,"경서예지, 전건호",2022.02.27,10,2022
신호등,2022.03.12,신호등,17,이무진,2022.03.06,11,2022
IM HERO,2022.03.19,우리들의 블루스,16,임영웅,2022.03.13,12,2022
INVU - The 3rd Album,2022.03.26,INVU,15,태연 (TAEYEON),2022.03.20,13,2022
ZOOM,2022.04.09,ZOOM,12,제시(Jessi),2022.04.03,15,2022
GANADARA,2022.04.16,GANADARA (Feat. 아이유),9,박재범,2022.04.10,16,2022
신사와 아가씨 OST Part.2,2022.04.02,사랑은 늘 도망가,13,임영웅,2022.03.27,14,2022
LOVE me,2022.04.23,LOVE me,8,BE`O (비오),2022.04.17,17,2022
`The ReVe Festival 2022 - Feel My Rhythm`,2022.04.30,Feel My Rhythm,7,레드벨벳(Red Velvet),2022.04.24,18,2022
I NEVER DIE,2022.05.07,TOMBOY,5,(여자)아이들,2022.05.01,19,2022
LOVE DIVE,2022.05.14,LOVE DIVE,4,IVE (아이브),2022.05.08,20,2022
싸다9,2022.05.21,That That (prod. & feat. SUGA of BTS),1,싸이 (Psy),2022.05.15,21,2022
쇼미더머니 10 Episode 3,2022.08.06,리무진 (Feat. MINO) (Prod. GRAY),37,BE`O (비오),2022.07.31,32,2022
Weekend,2022.08.20,Weekend,34,태연 (TAEYEON),2022.08.14,34,2022
Seoul,2022.08.13,Seoul,29,볼빨간사춘기,2022.08.07,33,2022
다정히 내 이름을 부르면 (경서예지 x 전건호),2022.03.05,다정히 내 이름을 부르면,21,"경서예지, 전건호",2022.02.27,10,2022
FEARLESS,2022.03.12,FEARLESS,18,LE SSERAFIM (르세라핌),2022.03.06,11,2022
신호등,2022.03.19,신호등,17,이무진,2022.03.13,12,2022
INVU - The 3rd Album,2022.03.26,INVU,16,태연 (TAEYEON),2022.03.20,13,2022
GANADARA,2022.04.09,GANADARA (Feat. 아이유),13,박재범,2022.04.03,15,2022
Drive to the Starry Road,2022.04.16,Candy Sugar Pop,10,아스트로(ASTRO),2022.04.10,16,2022
ZOOM,2022.04.02,ZOOM,14,제시(Jessi),2022.03.27,14,2022
나의 X에게,2022.04.23,나의 X에게,9,경서,2022.04.17,17,2022
정이라고 하자,2022.04.30,정이라고 하자 (Feat. 10CM),8,BIG Naughty (서동현),2022.04.24,18,2022
IM HERO,2022.05.07,다시 만날 수 있을까,6,임영웅,2022.05.01,19,2022
사랑인가 봐 (사내맞선 OST 스페셜 트랙),2022.05.14,사랑인가 봐,5,멜로망스(Melomance),2022.05.08,20,2022
LOVE DIVE,2022.05.21,LOVE DIVE,2,IVE (아이브),2022.05.15,21,2022
싸다9,2022.05.28,That That (prod. & feat. SUGA of BTS),1,싸이 (Psy),2022.05.22,22,2022
strawberry moon,2022.08.06,strawberry moon,38,아이유 (IU),2022.07.31,32,2022
YOUNG-LUV.COM,2022.08.20,RUN2U,35,STAYC(스테이씨),2022.08.14,34,2022
너를 생각해,2022.08.13,너를 생각해,30,주시크 (Joosiq),2022.08.07,33,2022
다정히 내 이름을 부르면 (경서예지 x 전건호),2022.03.05,다정히 내 이름을 부르면,22,"경서예지, 전건호",2022.02.27,10,2022
INVU - The 3rd Album,2022.03.12,INVU,19,태연 (TAEYEON),2022.03.06,11,2022
4th Album `Face the Sun`,2022.03.19,HOT,18,세븐틴,2022.03.13,12,2022
신호등,2022.03.26,신호등,17,이무진,2022.03.20,13,2022
GANADARA,2022.04.09,GANADARA (Feat. 아이유),14,박재범,2022.04.03,15,2022
LOVE me,2022.04.16,LOVE me,11,BE`O (비오),2022.04.10,16,2022
신사와 아가씨 OST Part.2,2022.04.02,사랑은 늘 도망가,15,임영웅,2022.03.27,14,2022
`The ReVe Festival 2022 - Feel My Rhythm`,2022.04.23,Feel My Rhythm,10,레드벨벳(Red Velvet),2022.04.17,17,2022
IM HERO,2022.04.30,다시 만날 수 있을까,9,임영웅,2022.04.24,18,2022
정이라고 하자,2022.05.07,정이라고 하자 (Feat. 10CM),7,BIG Naughty (서동현),2022.05.01,19,2022
사랑인가 봐 (사내맞선 OST 스페셜 트랙),2022.05.14,사랑인가 봐,6,멜로망스(Melomance),2022.05.08,20,2022
I NEVER DIE,2022.05.21,TOMBOY,3,(여자)아이들,2022.05.15,21,2022
Beatbox - The 2nd Album Repackage,2022.06.04,Beatbox,1,NCT DREAM,2022.05.29,23,2022
싸다9,2022.05.28,That That (prod. & feat. SUGA of BTS),2,싸이 (Psy),2022.05.22,22,2022
싸다9,2022.08.06,Celeb,39,싸이 (Psy),2022.07.31,32,2022
조영수 리메이크 프로젝트 Part.2,2022.08.20,언제나 사랑해,36,케이시 (Kassy),2022.08.14,34,2022
