album,end_date,music,rank,singer,start_date,week_num,year
Rush Hour,2022.10.15,Rush Hour (Feat. j-hope of BTS),7,크러쉬 (CRUSH),2022.10.09,42,2022
The Astronaut,2022.08.06,The Astronaut,52,진 (JIN),2022.07.31,32,2022
전설,2022.08.13,주저하는 연인들을 위해,44,잔나비,2022.08.07,33,2022
LOVE me,2022.08.20,LOVE me,37,BE`O (비오),2022.08.14,34,2022
That`s Hilarious,2022.09.03,That`s Hilarious,29,Charlie Puth,2022.08.28,36,2022
나의 X에게,2022.09.10,나의 X에게,22,경서,2022.09.04,37,2022
별에서 온 그대 OST Part 7,2022.08.27,너의 모든 순간,30,성시경,2022.08.21,35,2022
정이라고 하자,2022.09.17,정이라고 하자 (Feat. 10CM),21,BIG Naughty (서동현),2022.09.11,38,2022
우린 그렇게 사랑해서,2022.09.24,우린 그렇게 사랑해서,16,"강민경, 잔나비",2022.09.18,39,2022
FIVE SENSES,2022.10.01,자격지심 (Feat. ZICO),14,BE`O (비오),2022.09.25,40,2022
Rush Hour,2022.10.08,Rush Hour (Feat. j-hope of BTS),7,크러쉬 (CRUSH),2022.10.02,41,2022
NewJeans 1st EP `New Jeans`,2022.10.22,Hype boy,6,NewJeans,2022.10.16,43,2022
ANTIFRAGILE,2022.10.29,ANTIFRAGILE,3,LE SSERAFIM (르세라핌),2022.10.23,44,2022
NewJeans 1st EP `New Jeans`,2022.10.15,Attention,8,NewJeans,2022.10.09,42,2022
봄여름가을겨울 (Still Life),2022.08.06,봄여름가을겨울 (Still Life),53,BIGBANG (빅뱅),2022.07.31,32,2022
`키스 먼저 할까요?` OST Part 3,2022.08.13,"모든 날, 모든 순간 (Every day, Every Moment)",45,폴킴,2022.08.07,33,2022
Girls - The 2nd Mini Album,2022.08.20,도깨비불 (Illusion),38,aespa,2022.08.14,34,2022
별에서 온 그대 OST Part 7,2022.09.03,너의 모든 순간,30,성시경,2022.08.28,36,2022
FEARLESS,2022.09.10,FEARLESS,23,LE SSERAFIM (르세라핌),2022.09.04,37,2022
스트릿 맨 파이터(SMF) Original Vol.3 (계급미션),2022.08.27,LAW (Prod. Czaer),31,"윤미래, 비비(BIBI)",2022.08.21,35,2022
나의 X에게,2022.09.17,나의 X에게,22,경서,2022.09.11,38,2022
5.3,2022.09.24,그라데이션,17,10cm,2022.09.18,39,2022
WSG워너비 1집,2022.10.01,그때 그 순간 그대로 (그그그),15,WSG워너비 (가야G),2022.09.25,40,2022
NewJeans 1st EP `New Jeans`,2022.10.08,Attention,8,NewJeans,2022.10.02,41,2022
Rush Hour,2022.10.22,Rush Hour (Feat. j-hope of BTS),7,크러쉬 (CRUSH),2022.10.16,43,2022
After LIKE,2022.10.29,After LIKE,4,IVE (아이브),2022.10.23,44,2022
BORN PINK,2022.10.15,Shut Down,9,BLACKPINK,2022.10.09,42,2022
I love,2022.11.05,Nxde,1,(여자)아이들,2022.10.30,45,2022
조각집,2022.08.06,드라마,54,아이유 (IU),2022.07.31,32,2022
미련을 말하는,2022.08.13,새벽에 걸려온 너의 전화는,46,한동근,2022.08.07,33,2022
Girls - The 2nd Mini Album,2022.08.20,도깨비불 (Illusion),39,aespa,2022.08.14,34,2022
ELEVEN,2022.09.03,ELEVEN,31,IVE (아이브),2022.08.28,36,2022
정이라고 하자,2022.09.10,정이라고 하자 (Feat. 10CM),24,BIG Naughty (서동현),2022.09.04,37,2022
취중고백,2022.08.27,취중고백,32,김민석,2022.08.21,35,2022
FEARLESS,2022.09.17,FEARLESS,23,LE SSERAFIM (르세라핌),2022.09.11,38,2022
I NEVER DIE,2022.09.24,TOMBOY,18,(여자)아이들,2022.09.18,39,2022
5.3,2022.10.01,그라데이션,16,10cm,2022.09.25,40,2022
Monologue,2022.10.08,Monologue,9,테이 (Tei),2022.10.02,41,2022
NewJeans 1st EP `New Jeans`,2022.10.22,Attention,8,NewJeans,2022.10.16,43,2022
After LIKE,2022.10.29,After LIKE,5,IVE (아이브),2022.10.23,44,2022
BORN PINK,2022.10.15,Shut Down,10,BLACKPINK,2022.10.09,42,2022
YOUNHA 6th Album Repackage `END THEORY : Final Edition`,2022.11.12,사건의 지평선,1,윤하,2022.11.06,46,2022
I love,2022.11.05,Nxde,2,(여자)아이들,2022.10.30,45,2022
`The ReVe Festival 2022 - Feel My Rhythm`,2022.08.06,Feel My Rhythm,55,레드벨벳(Red Velvet),2022.07.31,32,2022
미련을 말하는,2022.08.13,새벽에 걸려온 너의 전화는,47,한동근,2022.08.07,33,2022
스트릿 맨 파이터(SMF) Original Vol.3 (계급미션),2022.08.20,LAW (Prod. Czaer),40,"윤미래, 비비(BIBI)",2022.08.14,34,2022
FOREVER 1 - The 7th Album,2022.09.03,FOREVER 1,32,소녀시대,2022.08.28,36,2022
신사와 아가씨 OST Part.2,2022.09.10,사랑은 늘 도망가,25,임영웅,2022.09.04,37,2022
다정히 내 이름을 부르면 (경서예지 x 전건호),2022.08.27,다정히 내 이름을 부르면,33,"경서예지, 전건호",2022.08.21,35,2022
내가 아니라도,2022.09.17,내가 아니라도,24,주호,2022.09.11,38,2022
I NEVER DIE,2022.09.24,TOMBOY,19,(여자)아이들,2022.09.18,39,2022
우린 그렇게 사랑해서,2022.10.01,우린 그렇게 사랑해서,17,"강민경, 잔나비",2022.09.25,40,2022
BORN PINK,2022.10.08,Shut Down,10,BLACKPINK,2022.10.02,41,2022
Monologue,2022.10.22,Monologue,9,테이 (Tei),2022.10.16,43,2022
NewJeans 1st EP `New Jeans`,2022.10.29,Hype boy,6,NewJeans,2022.10.23,44,2022
LOVE DIVE,2022.10.15,LOVE DIVE,11,IVE (아이브),2022.10.09,42,2022
I love,2022.11.12,Nxde,2,(여자)아이들,2022.11.06,46,2022
YOUNHA 6th Album Repackage `END THEORY : Final Edition`,2022.11.19,사건의 지평선,1,윤하,2022.11.13,47,2022
Polaroid,2022.11.05,Polaroid,3,임영웅,2022.10.30,45,2022
조각집,2022.08.06,드라마,56,아이유 (IU),2022.07.31,32,2022
고백연습,2022.08.13,고백연습,48,경서,2022.08.07,33,2022
PROTOTYPE RESEARCH #0063,2022.08.20,내 기쁨은 너가 벤틀리를 끄는 거야,41,김승민,2022.08.14,34,2022
취중고백,2022.09.03,취중고백,33,김민석,2022.08.28,36,2022
별에서 온 그대 OST Part 7,2022.09.10,너의 모든 순간,26,성시경,2022.09.04,37,2022
전설,2022.08.27,주저하는 연인들을 위해,34,잔나비,2022.08.21,35,2022
나의 X에게,2022.09.17,나의 X에게,25,경서,2022.09.11,38,2022
우린 그렇게 사랑해서,2022.09.24,우린 그렇게 사랑해서,20,"강민경, 잔나비",2022.09.18,39,2022
5.3,2022.10.01,그라데이션,18,10cm,2022.09.25,40,2022
Monologue,2022.10.08,Monologue,11,테이 (Tei),2022.10.02,41,2022
NewJeans 1st EP `New Jeans`,2022.10.22,Attention,10,NewJeans,2022.10.16,43,2022
NewJeans 1st EP `New Jeans`,2022.10.29,Hype boy,7,NewJeans,2022.10.23,44,2022
LOVE DIVE,2022.10.15,LOVE DIVE,12,IVE (아이브),2022.10.09,42,2022
Polaroid,2022.11.12,Polaroid,3,임영웅,2022.11.06,46,2022
Polaroid,2022.11.19,London Boy,2,임영웅,2022.11.13,47,2022
I love,2022.11.05,Nxde,4,(여자)아이들,2022.10.30,45,2022
strawberry moon,2022.08.06,strawberry moon,57,아이유 (IU),2022.07.31,32,2022
Seoul,2022.08.13,Love story,49,볼빨간사춘기,2022.08.07,33,2022
IM HERO,2022.08.20,우리들의 블루스,42,임영웅,2022.08.14,34,2022
전설,2022.09.03,주저하는 연인들을 위해,34,잔나비,2022.08.28,36,2022
NewJeans 1st EP `New Jeans`,2022.09.10,Cookie,27,NewJeans,2022.09.04,37,2022
FOREVER 1 - The 7th Album,2022.08.27,FOREVER 1,35,소녀시대,2022.08.21,35,2022
별에서 온 그대 OST Part 7,2022.09.17,너의 모든 순간,26,성시경,2022.09.11,38,2022
FEARLESS,2022.09.24,FEARLESS,21,LE SSERAFIM (르세라핌),2022.09.18,39,2022
해요 (2022),2022.10.01,해요 (2022),19,#안녕,2022.09.25,40,2022
LOVE DIVE,2022.10.08,LOVE DIVE,12,IVE (아이브),2022.10.02,41,2022
Monologue,2022.10.22,Monologue,11,테이 (Tei),2022.10.16,43,2022
After LIKE,2022.10.29,After LIKE,8,IVE (아이브),2022.10.23,44,2022
BORN PINK,2022.10.15,Shut Down,13,BLACKPINK,2022.10.09,42,2022
I love,2022.11.12,Nxde,4,(여자)아이들,2022.11.06,46,2022
Polaroid,2022.11.19,Polaroid,3,임영웅,2022.11.13,47,2022
ANTIFRAGILE,2022.11.05,ANTIFRAGILE,5,LE SSERAFIM (르세라핌),2022.10.30,45,2022
CHARLIE,2022.08.06,I Don`t Think That I Like Her,58,Charlie Puth,2022.07.31,32,2022
미련을 말하는,2022.08.13,새벽에 걸려온 너의 전화는,50,한동근,2022.08.07,33,2022
Girls - The 2nd Mini Album,2022.08.20,도깨비불 (Illusion),43,aespa,2022.08.14,34,2022
FOREVER 1 - The 7th Album,2022.09.03,FOREVER 1,35,소녀시대,2022.08.28,36,2022
내가 아니라도,2022.09.10,내가 아니라도,28,주호,2022.09.04,37,2022
다정히 내 이름을 부르면 (경서예지 x 전건호),2022.08.27,다정히 내 이름을 부르면,36,"경서예지, 전건호",2022.08.21,35,2022
NewJeans 1st EP `New Jeans`,2022.09.17,Cookie,27,NewJeans,2022.09.11,38,2022
I NEVER DIE,2022.09.24,TOMBOY,22,(여자)아이들,2022.09.18,39,2022
우린 그렇게 사랑해서,2022.10.01,우린 그렇게 사랑해서,20,"강민경, 잔나비",2022.09.25,40,2022
BORN PINK,2022.10.08,Shut Down,13,BLACKPINK,2022.10.02,41,2022
LOVE DIVE,2022.10.22,LOVE DIVE,12,IVE (아이브),2022.10.16,43,2022
Rush Hour,2022.10.29,Rush Hour (Feat. j-hope of BTS),9,크러쉬 (CRUSH),2022.10.23,44,2022
Pink Venom,2022.10.15,Pink Venom,14,BLACKPINK,2022.10.09,42,2022
ANTIFRAGILE,2022.11.12,ANTIFRAGILE,5,LE SSERAFIM (르세라핌),2022.11.06,46,2022
I love,2022.11.19,Nxde,4,(여자)아이들,2022.11.13,47,2022
눈이 오잖아,2022.11.05,눈이 오잖아 (Feat.헤이즈),6,이무진,2022.10.30,45,2022
THE LETTER,2022.08.06,다 잊은 줄 알았어,59,김재환,2022.07.31,32,2022
그게 더 편할 것 같아 (N번째 연애 X 멜로망스) OST,2022.08.13,그게 더 편할 것 같아 (N번째 연애 X 멜로망스),51,멜로망스(Melomance),2022.08.07,33,2022
Weekend,2022.08.20,Weekend,44,태연 (TAEYEON),2022.08.14,34,2022
Merry Christmas (Deluxe Anniversary Edition),2022.09.03,All I Want For Christmas Is You,36,Mariah Carey,2022.08.28,36,2022
NEXT EPISODE,2022.09.10,낙하 (with 아이유),29,AKMU (악뮤),2022.09.04,37,2022
My Universe,2022.08.27,My Universe,37,"Coldplay, 방탄소년단",2022.08.21,35,2022
너를 생각해,2022.09.17,너를 생각해,28,주시크 (Joosiq),2022.09.11,38,2022
쇼미더머니 10 Episode 1,2022.09.24,Wake Up (Prod. 코드 쿤스트),23,"개코 , Ourealgoat (아우릴고트) , SINCE , 안병웅 , Tabber , 조광일",2022.09.18,39,2022
쇼미더머니 10 Final,2022.10.01,네가 없는 밤 (Feat. ASH ISLAND) (Prod. GRAY),21,BE`O (비오),2022.09.25,40,2022
다정히 내 이름을 부르면 (경서예지 x 전건호),2022.10.08,다정히 내 이름을 부르면,14,"경서예지, 전건호",2022.10.02,41,2022
신호등,2022.10.22,신호등,13,이무진,2022.10.16,43,2022
strawberry moon,2022.10.29,strawberry moon,10,아이유 (IU),2022.10.23,44,2022
Savage - The 1st Mini Album,2022.10.15,Savage,15,aespa,2022.10.09,42,2022
눈이 오잖아,2022.11.12,눈이 오잖아 (Feat.헤이즈),6,이무진,2022.11.06,46,2022
조각집,2022.11.19,겨울잠,5,아이유 (IU),2022.11.13,47,2022
쇼미더머니 10 Episode 3,2022.11.05,만남은 쉽고 이별은 어려워 (Feat. Leellamarz) (Prod. TOIL),7,베이식(Basick),2022.10.30,45,2022
Red Moon : Beyond The Light,2022.08.06,찰나가 영원이 될 때 (The Eternal Moment),60,마크툽 (Maktub),2022.07.31,32,2022
Jelly Christmas 2012 Heart Project,2022.08.13,크리스마스니까,52,"성시경, 박효신, 이석훈, 서인국, 빅스 (VIXX)",2022.08.07,33,2022
Real,2022.08.20,미리 메리 크리스마스 (Feat. 천둥),45,아이유 (IU),2022.08.14,34,2022
My Universe,2022.09.03,My Universe,37,"Coldplay, 방탄소년단",2022.08.28,36,2022
Bipolar,2022.09.10,문득,30,BE`O (비오),2022.09.04,37,2022
Butter / Permission to Dance,2022.08.27,Permission to Dance,38,방탄소년단,2022.08.21,35,2022
NEXT EPISODE,2022.09.17,낙하 (with 아이유),29,AKMU (악뮤),2022.09.11,38,2022
매일 크리스마스 (Everyday Christmas),2022.09.24,매일 크리스마스 (Everyday Christmas),24,다비치,2022.09.18,39,2022
흰눈,2022.10.01,흰눈,22,먼데이 키즈 (Monday Kiz),2022.09.25,40,2022
Savage - The 1st Mini Album,2022.10.08,Savage,15,aespa,2022.10.02,41,2022
다정히 내 이름을 부르면 (경서예지 x 전건호),2022.10.22,다정히 내 이름을 부르면,14,"경서예지, 전건호",2022.10.16,43,2022
취중고백,2022.10.29,취중고백,11,김민석,2022.10.23,44,2022
Stay,2022.10.15,Stay,16,"The Kid LAROI, Justin Bieber",2022.10.09,42,2022
쇼미더머니 10 Episode 3,2022.11.12,만남은 쉽고 이별은 어려워 (Feat. Leellamarz) (Prod. TOIL),7,베이식(Basick),2022.11.06,46,2022
눈이 오잖아,2022.11.19,눈이 오잖아 (Feat.헤이즈),6,이무진,2022.11.13,47,2022
신사와 아가씨 OST Part.2,2022.11.05,사랑은 늘 도망가,8,임영웅,2022.10.30,45,2022
사이렌 Remix,2022.08.06,"사이렌 Remix (Feat. UNEDUCATED KID, Paul Blanco)",61,호미들,2022.07.31,32,2022
안녕 우린 헤어져야만 해,2022.08.13,안녕 우린 헤어져야만 해,53,"전상근, 신예영",2022.08.07,33,2022
5th Album `LILAC`,2022.08.20,라일락,46,아이유 (IU),2022.08.14,34,2022
Butter / Permission to Dance,2022.09.03,Permission to Dance,38,방탄소년단,2022.08.28,36,2022
OHAYO MY NIGHT,2022.09.10,OHAYO MY NIGHT,31,"디핵 (D-Hack), PATEKO(파테코)",2022.09.04,37,2022
Snowman,2022.08.27,Snowman,39,Sia,2022.08.21,35,2022
Bipolar,2022.09.17,문득,30,BE`O (비오),2022.09.11,38,2022
그 해 우리는 OST Part.5,2022.09.24,Christmas Tree,25,V,2022.09.18,39,2022
쇼미더머니 10 Episode 1,2022.10.01,Wake Up (Prod. 코드 쿤스트),23,"개코 , Ourealgoat (아우릴고트) , SINCE , 안병웅 , Tabber , 조광일",2022.09.25,40,2022
Stay,2022.10.08,Stay,16,"The Kid LAROI, Justin Bieber",2022.10.02,41,2022
Savage - The 1st Mini Album,2022.10.22,Savage,15,aespa,2022.10.16,43,2022
조각집,2022.10.29,드라마,12,아이유 (IU),2022.10.23,44,2022
Dreams Come True - SM STATION,2022.10.15,Dreams Come True,17,aespa,2022.10.09,42,2022
신사와 아가씨 OST Part.2,2022.11.12,사랑은 늘 도망가,8,임영웅,2022.11.06,46,2022
쇼미더머니 10 Episode 3,2022.11.19,만남은 쉽고 이별은 어려워 (Feat. Leellamarz) (Prod. TOIL),7,베이식(Basick),2022.11.13,47,2022
쇼미더머니 10 Semi Final,2022.11.05,불협화음 (Feat. AKMU) (Prod. GRAY),9,Mudd the student,2022.10.30,45,2022
Snowman,2022.08.06,Snowman,62,Sia,2022.07.31,32,2022
`키스 먼저 할까요?` OST Part 3,2022.08.13,"모든 날, 모든 순간 (Every day, Every Moment)",54,폴킴,2022.08.07,33,2022
Bad Habits,2022.08.20,Bad Habits,47,Ed Sheeran,2022.08.14,34,2022
Celebrity,2022.09.03,Celebrity,39,아이유 (IU),2022.08.28,36,2022
MSG워너비 1집,2022.09.10,바라만 본다,32,MSG워너비(M.O.M),2022.09.04,37,2022
그 해 우리는 OST Part.1,2022.08.27,서랍,40,10cm,2022.08.21,35,2022
NEXT EPISODE,2022.09.17,낙하 (with 아이유),31,AKMU (악뮤),2022.09.11,38,2022
그 해 우리는 OST Part.5,2022.09.24,Christmas Tree,26,V,2022.09.18,39,2022
Step Back,2022.10.01,Step Back,24,GOT the beat,2022.09.25,40,2022
Stay,2022.10.08,Stay,17,"The Kid LAROI, Justin Bieber",2022.10.02,41,2022
Savage - The 1st Mini Album,2022.10.22,Savage,16,aespa,2022.10.16,43,2022
다정히 내 이름을 부르면 (경서예지 x 전건호),2022.10.29,다정히 내 이름을 부르면,13,"경서예지, 전건호",2022.10.23,44,2022
조각집,2022.10.15,정거장,18,아이유 (IU),2022.10.09,42,2022
쇼미더머니 10 Episode 3,2022.11.12,만남은 쉽고 이별은 어려워 (Feat. Leellamarz) (Prod. TOIL),9,베이식(Basick),2022.11.06,46,2022
조각집,2022.11.19,드라마,8,아이유 (IU),2022.11.13,47,2022
눈이 오잖아,2022.11.05,눈이 오잖아 (Feat.헤이즈),10,이무진,2022.10.30,45,2022
추억은 만남보다 이별에 남아,2022.08.06,추억은 만남보다 이별에 남아,63,정동하,2022.07.31,32,2022
내일은 미스터트롯 우승자 특전곡,2022.08.13,이제 나만 믿어요,55,임영웅,2022.08.07,33,2022
항해,2022.08.20,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",48,AKMU (악뮤),2022.08.14,34,2022
조각집,2022.09.03,러브레터,40,아이유 (IU),2022.08.28,36,2022
조각집,2022.09.10,정거장,33,아이유 (IU),2022.09.04,37,2022
사랑이 아니었다고 말하지 마요,2022.08.27,사랑이 아니었다고 말하지 마요,41,이예준,2022.08.21,35,2022
NEXT EPISODE,2022.09.17,낙하 (with 아이유),32,AKMU (악뮤),2022.09.11,38,2022
그 해 우리는 OST Part.7,2022.09.24,언덕나무,27,이승윤,2022.09.18,39,2022
쇼미더머니 10 Final,2022.10.01,네가 없는 밤 (Feat. ASH ISLAND) (Prod. GRAY),25,BE`O (비오),2022.09.25,40,2022
Next Level,2022.10.08,Next Level,18,aespa,2022.10.02,41,2022
Savage - The 1st Mini Album,2022.10.22,Savage,17,aespa,2022.10.16,43,2022
Step Back,2022.10.29,Step Back,14,GOT the beat,2022.10.23,44,2022
쇼미더머니 10 Semi Final,2022.10.15,불협화음 (Feat. AKMU) (Prod. GRAY),19,Mudd the student,2022.10.09,42,2022
쇼미더머니 10 Episode 3,2022.11.12,만남은 쉽고 이별은 어려워 (Feat. Leellamarz) (Prod. TOIL),10,베이식(Basick),2022.11.06,46,2022
눈이 오잖아,2022.11.19,눈이 오잖아 (Feat.헤이즈),9,이무진,2022.11.13,47,2022
조각집,2022.11.05,드라마,11,아이유 (IU),2022.10.30,45,2022
Dear OHMYGIRL,2022.08.06,Dun Dun Dance,64,오마이걸 (OH MY GIRL),2022.07.31,32,2022
조각집,2022.08.13,러브레터,56,아이유 (IU),2022.08.07,33,2022
조각집,2022.08.20,정거장,49,아이유 (IU),2022.08.14,34,2022
그 해 우리는 OST Part.8,2022.09.03,여름비,41,샘김,2022.08.28,36,2022
Butter,2022.09.10,Butter,34,방탄소년단,2022.09.04,37,2022
사랑이 아니었다고 말하지 마요,2022.08.27,사랑이 아니었다고 말하지 마요,42,이예준,2022.08.21,35,2022
NEXT EPISODE,2022.09.17,낙하 (with 아이유),33,AKMU (악뮤),2022.09.11,38,2022
쇼미더머니 10 Episode 1,2022.09.24,쉬어 (Feat. MINO) (Prod. GRAY),28,"아넌딜라이트(Anandelight) , unofficialboyy , BE′O (비오) , 지구인 , Mudd the student",2022.09.18,39,2022
너를 생각해,2022.10.01,너를 생각해,26,주시크 (Joosiq),2022.09.25,40,2022
Next Level,2022.10.08,Next Level,19,aespa,2022.10.02,41,2022
그 해 우리는 OST Part.5,2022.10.22,Christmas Tree,18,V,2022.10.16,43,2022
strawberry moon,2022.10.29,strawberry moon,15,아이유 (IU),2022.10.23,44,2022
Savage - The 1st Mini Album,2022.10.15,Savage,20,aespa,2022.10.09,42,2022
Step Back,2022.11.12,Step Back,11,GOT the beat,2022.11.06,46,2022
눈이 오잖아,2022.11.19,눈이 오잖아 (Feat.헤이즈),10,이무진,2022.11.13,47,2022
조각집,2022.11.05,드라마,12,아이유 (IU),2022.10.30,45,2022
WHEE,2022.08.06,오묘해,65,휘인 (Whee In),2022.07.31,32,2022
Midnight Guest,2022.08.13,DM,57,프로미스나인 (fromis_9),2022.08.07,33,2022
그게 더 편할 것 같아 (N번째 연애 X 멜로망스) OST,2022.08.20,그게 더 편할 것 같아 (N번째 연애 X 멜로망스),50,멜로망스(Melomance),2022.08.14,34,2022
사랑이 아니었다고 말하지 마요,2022.09.03,사랑이 아니었다고 말하지 마요,42,이예준,2022.08.28,36,2022
쇼미더머니 10 Episode 1,2022.09.10,Wake Up (Prod. 코드 쿤스트),35,"개코 , Ourealgoat (아우릴고트) , SINCE , 안병웅 , Tabber , 조광일",2022.09.04,37,2022
Dynamite,2022.08.27,Dynamite,43,방탄소년단,2022.08.21,35,2022
Butter,2022.09.17,Butter,34,방탄소년단,2022.09.11,38,2022
OHAYO MY NIGHT,2022.09.24,OHAYO MY NIGHT,29,"디핵 (D-Hack), PATEKO(파테코)",2022.09.18,39,2022
쇼미더머니 10 Final,2022.10.01,네가 없는 밤 (Feat. ASH ISLAND) (Prod. GRAY),27,BE`O (비오),2022.09.25,40,2022
Savage - The 1st Mini Album,2022.10.08,Savage,20,aespa,2022.10.02,41,2022
Next Level,2022.10.22,Next Level,19,aespa,2022.10.16,43,2022
신호등,2022.10.29,신호등,16,이무진,2022.10.23,44,2022
흰눈,2022.10.15,흰눈,21,먼데이 키즈 (Monday Kiz),2022.10.09,42,2022
조각집,2022.11.12,드라마,12,아이유 (IU),2022.11.06,46,2022
Step Back,2022.11.19,Step Back,11,GOT the beat,2022.11.13,47,2022
쇼미더머니 10 Episode 3,2022.11.05,만남은 쉽고 이별은 어려워 (Feat. Leellamarz) (Prod. TOIL),13,베이식(Basick),2022.10.30,45,2022
눈이 오던 날,2022.08.06,눈이 오던 날 (Feat. SOLE),66,기리보이(Giriboy),2022.07.31,32,2022
내일은 미스터트롯 우승자 특전곡,2022.08.13,이제 나만 믿어요,58,임영웅,2022.08.07,33,2022
항해,2022.08.20,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",51,AKMU (악뮤),2022.08.14,34,2022
Dynamite,2022.09.03,Dynamite,43,방탄소년단,2022.08.28,36,2022
Celebrity,2022.09.10,Celebrity,36,아이유 (IU),2022.09.04,37,2022
밤하늘의 별을(2020),2022.08.27,밤하늘의 별을(2020),44,경서,2022.08.21,35,2022
쇼미더머니 10 Episode 1,2022.09.17,Wake Up (Prod. 코드 쿤스트),35,"개코 , Ourealgoat (아우릴고트) , SINCE , 안병웅 , Tabber , 조광일",2022.09.11,38,2022
그 해 우리는 OST Part.4,2022.09.24,이별후회,30,김나영,2022.09.18,39,2022
쇼미더머니 10 Episode 1,2022.10.01,쉬어 (Feat. MINO) (Prod. GRAY),28,"아넌딜라이트(Anandelight) , unofficialboyy , BE′O (비오) , 지구인 , Mudd the student",2022.09.25,40,2022
흰눈,2022.10.08,흰눈,21,먼데이 키즈 (Monday Kiz),2022.10.02,41,2022
Savage - The 1st Mini Album,2022.10.22,Savage,20,aespa,2022.10.16,43,2022
Stay,2022.10.29,Stay,17,"The Kid LAROI, Justin Bieber",2022.10.23,44,2022
그 해 우리는 OST Part.2,2022.10.15,우리가 헤어져야 했던 이유,22,비비(BIBI),2022.10.09,42,2022
쇼미더머니 10 Episode 3,2022.11.12,만남은 쉽고 이별은 어려워 (Feat. Leellamarz) (Prod. TOIL),13,베이식(Basick),2022.11.06,46,2022
조각집,2022.11.19,드라마,12,아이유 (IU),2022.11.13,47,2022
Stay,2022.11.05,Stay,14,"The Kid LAROI, Justin Bieber",2022.10.30,45,2022
Justice,2022.08.06,Off My Face,67,Justin Bieber,2022.07.31,32,2022
안녕 우린 헤어져야만 해,2022.08.13,안녕 우린 헤어져야만 해,59,"전상근, 신예영",2022.08.07,33,2022
SMiLEY,2022.08.20,SMILEY (Feat. BIBI),52,YENA(최예나),2022.08.14,34,2022
My Universe,2022.09.03,My Universe,44,"Coldplay, 방탄소년단",2022.08.28,36,2022
그 해 우리는 OST Part.8,2022.09.10,여름비,37,샘김,2022.09.04,37,2022
